page,name,link,thumbnail,rating,date,snippet,images,local_guide,CoffeeShop
3,Ozden YILMAZ,https://www.google.com/maps/contrib/103891816571443372502?hl=en-US&sa=X&ved=2ahUKEwjJ_LvItp_7AhUQFVkFHURBAEoQvvQBegUIARCEAQ,https://lh3.googleusercontent.com/a/ALm5wu2DpVFnkbczp1GJZaeJNBRHYJtsQcjt4v6SgN6p=s40-c-c0x00000000-cc-rp-mo-ba5-br100,2.0,3 years ago,"The food and the service was great until I realized there were bugs in my bok choi. It is such a nice place with outside seating, good coffee; they should make sure to wash the greens thoroughly.","['https://lh5.googleusercontent.com/p/AF1QipOEtdxARzTgQlmzPHeVzFm9I1Ssacuw3IwmgPut=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNidmgOcs1fRGAwa_MJZlY8g0fsP5FzK_NzkUgx=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMDbdU1OlFHfHzQzCjIXxUy6d0b1rE2iOn9aZbm=w100-h100-p-n-k-no']",True,Cuckoo Callay on Crown
3,Julie Jiang,https://www.google.com/maps/contrib/109320711017069218436?hl=en-US&sa=X&ved=2ahUKEwjJ_LvItp_7AhUQFVkFHURBAEoQvvQBegUIARCeAQ,https://lh3.googleusercontent.com/a-/ACNPEu_DPStAkRErpSeJAPl8CgqFFwbKeGSwwbj_p8l6-Q=s40-c-c0x00000000-cc-rp-mo-ba3-br100,2.0,a year ago,"The food was okay, however the juice was literally the worst I've ever had. Can't taste much except the ginger, olive oil and mostly water... Can't believe they charged $10 for that. The staff there were friendly, asking me if i wanted another juice, while I actually prefer water.",['https://lh5.googleusercontent.com/p/AF1QipOfZiEMEbYJOiwYQ3nd_wQBBtMYx8F40qkM4dym=w100-h100-p-n-k-no'],True,Cuckoo Callay on Crown
3,Nishat N,https://www.google.com/maps/contrib/118048109655227455225?hl=en-US&sa=X&ved=2ahUKEwjJ_LvItp_7AhUQFVkFHURBAEoQvvQBegUIARC2AQ,https://lh3.googleusercontent.com/a/ALm5wu2B0F8mAKJ4HKkm-rNV_8GTkLRjPoxU7-yfO8B9=s40-c-c0x00000000-cc-rp-mo-br100,2.0,5 months ago,"I’ve been wanting to eat at Cuckoo Callay for quite a while now but have been put off by the queue outside. I finally did line up and after about 10 minutes of waiting, was directed to the upper level where there were about 4 free tables. Not sure what’s going on there but it’s pretty annoying to have been made to wait for no reason. My friend joined me a while later, reporting a line outside. Meanwhile, there was still some space upstairs. Never mind. Then came the fact that everything (menu, ordering, paying) had to be done online. This really, really annoyed me. Both of us were forced to bring out our phones and spend a considerable amount of time essentially online shopping. The online menu was badly set out, with options under different categories meaning you had to keep going back and forth. It kept getting worse. From being charged all sorts of extra surcharges (including to use the whole online system which I absolutely did not want to!) to being asked for my name, phone number and credit card details! We were completely turned off! We hadn’t seen each other in ages and now we were on our phones for about 15mins. It definitely prevented us from ordering anything more after that meal order. People don’t go to a cafe just to eat pretty food with quirky names. They seem to understand that but also not understand it. As for the actual meal - I had the chilli eggs which were really delicious. The coffee was quite bad. Which is just as well because I didn’t feel like I missed out because I didn’t order a second one as I usually would.",,,Cuckoo Callay on Crown
3,Melissa,https://www.google.com/maps/contrib/105652640360539900684?hl=en-US&sa=X&ved=2ahUKEwjJ_LvItp_7AhUQFVkFHURBAEoQvvQBegUIARDMAQ,https://lh3.googleusercontent.com/a-/ACNPEu8M1Wd1KABiFE2mS7BVnAOiJ5p-GnqcCZrGSCqv=s40-c-c0x00000000-cc-rp-mo-ba4-br100,2.0,3 years ago,"Had to wait a short time, then directed up stairs to an uncomfortable window seat for four of us but whoever the mic'd up hostess was talking to, didnt understand that we were a party of four & servers would walk off without taking everyone's order. Good thing my husband brought his appetite because by the time he'd read through the menu, he was quite full of word salad. The poached eggs on sourdough was nice but knife provided did not cut through the crusty bread, no other option available. A bit too pretentious for my liking, won't be going back.",['https://lh5.googleusercontent.com/p/AF1QipNZhtOVbjvzafLJsL3mP2UXI-lqKgEyhpSbcsQa=w100-h100-p-n-k-no'],True,Cuckoo Callay on Crown
3,Arthur C M3dia,https://www.google.com/maps/contrib/105893873423952091812?hl=en-US&sa=X&ved=2ahUKEwjJ_LvItp_7AhUQFVkFHURBAEoQvvQBegUIARDkAQ,https://lh3.googleusercontent.com/a-/ACNPEu-T3zCUIHo7JnxJ-WwcJwX-4fzyxoG3aS10tmtKYA=s40-c-c0x00000000-cc-rp-mo-ba6-br100,2.0,3 years ago,Tasty bacon & egg bun ..had the same order the day before...decided to sit in the cafe as it was raining.. the sit in cafe price is almost double...shame,"['https://lh5.googleusercontent.com/p/AF1QipNRSrx9Iw678GuKr2-NBDFODzw16YMbiheQx2mS=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO-hqEmeW9ovtmAoUc5iGcsOPPlbqzF_NCDNhLZ=w100-h100-p-n-k-no']",True,Cuckoo Callay on Crown
3,Eliza Mathews,https://www.google.com/maps/contrib/118036914561618297666?hl=en-US&sa=X&ved=2ahUKEwjJ_LvItp_7AhUQFVkFHURBAEoQvvQBegUIARD9AQ,https://lh3.googleusercontent.com/a/ALm5wu0hSCb-TZk97vcJ1bGAJDKaZMkshBoQqzEINJT3=s40-c-c0x00000000-cc-rp-mo-br100,2.0,2 years ago,"Food is interesting and tasty, but service isn’t great. We wanted to go to this restaurant to celebrate my twin sisters’ birthday. We did try calling to make a booking because we knew space for a group of 7 could be an issue here, and were told they didn’t accept bookings. We arrived early to make sure we could get a table, and lucky for us the whole outdoor area of the restaurant was available. Whilst we would have loved to sit there, they wouldn’t let us sit outside as we were a group. Instead they sat us inside at the high table, which was really tricky for eating with a baby. I hate to complain and realize it can be hard for restaurants to cater for groups, but we were really disappointed with the service and wanted to flag to anyone in a group that this isn’t the best location for them.",,,Cuckoo Callay on Crown
3,Jami Irwin,https://www.google.com/maps/contrib/103917942236295176261?hl=en-US&sa=X&ved=2ahUKEwjJ_LvItp_7AhUQFVkFHURBAEoQvvQBegUIARCTAg,https://lh3.googleusercontent.com/a/ALm5wu3iP0aUBvzADF8Ar3eaULFmmEX1Nd8WGR9iCGVI=s40-c-c0x00000000-cc-rp-mo-br100,2.0,2 years ago,"We went for Bottomless Brunch and the wait staff acted like we were a burden. They rolled their eyes at us when we politely asked for a refill for our 2 hour sitting. Poor service. The food was pretty, but heavily overpriced for the portion size.",,,Cuckoo Callay on Crown
4,Renad M,https://www.google.com/maps/contrib/103715349616741885835?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegQIARA7,https://lh3.googleusercontent.com/a-/ACNPEu_35FdazthYOFY88y9kT5PqFAazCFu-lA0g-Cc7=s40-c-c0x00000000-cc-rp-mo-ba4-br100,2.0,2 years ago,"Very busy, yet food of highest quality and creativity. You can tell that both thought and effort were put into creating their menu. Seating can be a little awkward as people walk past you and so there is little room for privacy, layout could be better utilised to seat less people more spaciously and comfortably especially with COVID19 restrictions of 4 square metres which the cafe is not following.",,True,Cuckoo Callay on Crown
4,Karen W,https://www.google.com/maps/contrib/105338897202426170520?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegQIARBR,https://lh3.googleusercontent.com/a/ALm5wu1z5nMNoOxEYpKMQlw3H6sL4cMX6mpzY_uTWzln=s40-c-c0x00000000-cc-rp-mo-br100,2.0,3 years ago,Poor waitress staff lack knowledge of the coffee menu. The filtered coffee was watery and bland. The food looked good but taste was disappointing. Poor balance of flavour. Mostly only taste the chilli or curry. Very dry quinoa/rice in the dish. Only thing good was the single origin cold brew.,,,Cuckoo Callay on Crown
4,Aleisha Kay-Pickard,https://www.google.com/maps/contrib/103136321552219762643?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegQIARBn,https://lh3.googleusercontent.com/a-/ACNPEu-Wqe5g2Ivu76i2vZmepNTM_I_xBHeseOXBJ-RF9A=s40-c-c0x00000000-cc-rp-mo-ba3-br100,2.0,3 years ago,"Great busy atmosphere , waited for a table as the pics of food look incredible, although when we tasted our dishes, turns out the food was WAY too spicy it burnt my mouth out . My eggs were absolutely full to the brim with way too much chilli . More than the average dish !!! Not what I was hoping for being heavily pregnant, felt sick from it all the way home. Was really looking forward to eating here but was really let down . Im sorry guys I definitely won't be back . The presentation looked awesome but tasted so wrong.",,True,Cuckoo Callay on Crown
4,Nicola Carretta,https://www.google.com/maps/contrib/100195884682946494485?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegQIARB9,https://lh3.googleusercontent.com/a/ALm5wu3PjTx9HLiSzALo44W1fwTjLaYVrx3clUOv0z0Q=s40-c-c0x00000000-cc-rp-mo-br100,2.0,2 years ago,"Coffee was alright, service wasn’t the best. Got eggs on toast which was 2 pieces of dry bread stacked on top of each other and only enough eggs to cover the top piece of toast. Other better cafes in Surry Hills, won’t be back",,,Cuckoo Callay on Crown
4,William,https://www.google.com/maps/contrib/110244777758765568313?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegUIARCTAQ,https://lh3.googleusercontent.com/a/ALm5wu2MJp71A8jQXISOvBAWDG8QbaAX-k6fH8y2MwEH=s40-c-c0x00000000-cc-rp-mo-br100,2.0,4 months ago,Average food. Small portions. Overpriced. Bad coffee.,,,Cuckoo Callay on Crown
4,Jerimy Souza,https://www.google.com/maps/contrib/108681704106017278895?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegUIARCwAQ,https://lh3.googleusercontent.com/a/ALm5wu3F59JfWAIZuCnkfDzc4zKCeCQqPK_Bt5BHPuIO=s40-c-c0x00000000-cc-rp-mo-br100,2.0,3 years ago,"We would have liked to have given this place 4 or 5 star but unfortunately due to a staff member named Kika who weren’t too kind or even friendly to us, this had to be a 2 star rating. (abrupt and not friendly). Food, location, music, price was fine. Maybe this person had a bad morning but Kika the name of the wait staff (wearing glasses) should’ve been courteous at least.",,,Cuckoo Callay on Crown
4,Igor A,https://www.google.com/maps/contrib/114224241119601965275?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegUIARDGAQ,https://lh3.googleusercontent.com/a/ALm5wu15iAx6-Br1yodq2pHZSRnuYQrp9zIZVcDgcro8=s40-c-c0x00000000-cc-rp-mo-ba4-br100,2.0,2 years ago,Quite dissapointing really. slow service. food is only average for the price you pay. bit too oily and salty. drinks look fancy but again on the smaller size.,,True,Cuckoo Callay on Crown
4,Anne Souza,https://www.google.com/maps/contrib/116738991601739931960?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegUIARDcAQ,https://lh3.googleusercontent.com/a/ALm5wu1O9wYL5wxPI69yurYgVJ0USHH99VPoXNrQsXye=s40-c-c0x00000000-cc-rp-mo-br100,2.0,3 years ago,"Would have liked to have given this place 4 or 5 star but unfortunately due to a staff member that was rude to us (abrupt and not at all friendly) it had to be a 2 star rating. Food, location, music, price was fine. Maybe this person had a bad morning but Kika the name of the wait staff (wearing glasses) should’ve been a little more courteous.",,,Cuckoo Callay on Crown
4,Colby Stevenson,https://www.google.com/maps/contrib/103680858747277773682?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegUIARDyAQ,https://lh3.googleusercontent.com/a/ALm5wu0NpGVgQasY_T0aPHO3KCZsjJ3pBsOcfLvKwoAj=s40-c-c0x00000000-cc-rp-mo-br100,2.0,a year ago,"$13 for granola with yoghurt and fruit.. half a cup of granola, 30mL of yoghurt, 1 strawberry, 1 raspberry, and 3 blueberries. Highway robbery.",,,Cuckoo Callay on Crown
4,chris rose,https://www.google.com/maps/contrib/105944324532328199639?hl=en-US&sa=X&ved=2ahUKEwjE8v7Jtp_7AhVDSTABHfMmCZMQvvQBegUIARCIAg,https://lh3.googleusercontent.com/a-/ACNPEu9Ch4wr7Tsn49LButKt4q9Id6dNYMJ_lKjVifcpaw=s40-c-c0x00000000-cc-rp-mo-ba4-br100,2.0,3 years ago,Have had good experience here in the past but the meal today was very oversalted not good experience. Initial greeting was also rude.,,True,Cuckoo Callay on Crown
5,Sally Leachonson,https://www.google.com/maps/contrib/110324002033407885372?hl=en-US&sa=X&ved=2ahUKEwja6rXKtp_7AhUkFFkFHSS5D9kQvvQBegQIARA7,https://lh3.googleusercontent.com/a/ALm5wu3LWtCMCmCjBwsVmEZPUFJyOMjW4i9CVz3lMS4S=s40-c-c0x00000000-cc-rp-mo-br100,2.0,a year ago,Food was tasteless. Coffee was mediocre,,,Cuckoo Callay on Crown
5,Google Reviewer Super,https://www.google.com/maps/contrib/105036727427738093065?hl=en-US&sa=X&ved=2ahUKEwja6rXKtp_7AhUkFFkFHSS5D9kQvvQBegQIARBR,https://lh3.googleusercontent.com/a/ALm5wu0G-72IvVaNYe6i4c95F5_pLPTbpm2zAc433lRN=s40-c-c0x00000000-cc-rp-mo-ba3-br100,2.0,3 years ago,Not very pram friendly unless you want to sit outdoors.,,True,Cuckoo Callay on Crown
5,Hana Marra Murra,https://www.google.com/maps/contrib/107405755212340758528?hl=en-US&sa=X&ved=2ahUKEwja6rXKtp_7AhUkFFkFHSS5D9kQvvQBegQIARBn,https://lh3.googleusercontent.com/a-/ACNPEu_LfOmCGHeVeFaW34CmaUmwEaEGylisaeJn0WRQ=s40-c-c0x00000000-cc-rp-mo-ba6-br100,3.0,9 months ago,"Cool looking place, very busy on public holidays. We ordered the eggs on toast with sides and coffees. The coffee was nice, the toast was good with some good relish! The scrambled eggs were presented nicely but had some sort of oil or dressing on them that made them taste really odd, and no flavouring with salt pepper or herbs. I would recommend this place but maybe more of a coffee spot or lunch spot as many of their brunch items were more lunch based instead of breakfast.",['https://lh5.googleusercontent.com/p/AF1QipOioTvnWSZ2-LVTQ5k9rqdOHyFbMnPZOUnfI9VL=w100-h100-p-n-k-no'],True,Cuckoo Callay on Crown
5,Erick T,https://www.google.com/maps/contrib/100115723899036775036?hl=en-US&sa=X&ved=2ahUKEwja6rXKtp_7AhUkFFkFHSS5D9kQvvQBegUIARCEAQ,https://lh3.googleusercontent.com/a-/ACNPEu8ZFpRpV2X6-LWc0ZdbW132rwfewOPivORWu1Qc4zk=s40-c-c0x00000000-cc-rp-mo-ba6-br100,3.0,6 months ago,"The food are all alright and almost all are cooked perfectly, but there's just bit and pieces of it that we didn't like. The one flew over the cuckoo's nest taste great and nice presentation. The salmon is a nice addition though doesn't add much to the dish. No other complaints. The chicken katsu was cooked perfectly and not dry. Coating was nice and crispy. Probably the only disappointing element was the curry dipping sauce which taste lilke the golden curry packet. Probably not, but it needed that differentiation. Okonomiyaki was a bit of a let down. Chilli jam prawns didn't go well and even though it's waffle type, there's no bite or crunch from the cabbage. Mi Goreng noodle is just a novelty imo. Coffee was alright, but the fruits in the juice seems not ripe enough. Overall food is fine, but expensive. I wasn't sure why the venue fee/surcharge is 15% when the holiday surcharge is only 10%.","['https://lh5.googleusercontent.com/p/AF1QipMjcCmZlagyx2ur2E_89VmsyIYWcse498c7hMsd=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMEQPmMoU2Ueo5lX4Z4Rnsp1_7zYAQpxaw7cgSg=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP6o0FQRUVtBN9EQskLSr6kFk2Yj4Q-_TO41UnC=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP8HyiG1tGZ5_WvMD8Lb4LnopHLlFIjCHA3N5_z=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPzkHvUw-CYkGzqvLnmTB_HuH5mNDcjy9XzexQ-=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMeD6_5SP0Yzi1qAvFu4Ci_cTnIXjFg9dWM_YWj=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM9JLFqnNVna7xkHJRb82095shk3rlUaR0GzvC9=w100-h100-p-n-k-no']",True,Cuckoo Callay on Crown
5,Sandeep Kamath,https://www.google.com/maps/contrib/112122054035863388555?hl=en-US&sa=X&ved=2ahUKEwja6rXKtp_7AhUkFFkFHSS5D9kQvvQBegUIARCiAQ,https://lh3.googleusercontent.com/a-/ACNPEu-gwb3QeI7xSOClTe03IslPP04jddViQYUzDMSuPWA=s40-c-c0x00000000-cc-rp-mo-ba5-br100,3.0,a year ago,Good coffee. Liked the light lunch. Awesome place to visit. Checkout the photos don’t remember the name 😜,"['https://lh5.googleusercontent.com/p/AF1QipNt1-WaLeqec_7Jmu0XzTIzv88IYphRJXw4kaa2=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNxgImDdfmbeRqocYHiiIzHha0ebopbFpJoLb2G=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNfkAMQ846Qngf-0_4aHsoYhsibT6fITG1rDSrZ=w100-h100-p-n-k-no']",True,Cuckoo Callay on Crown
5,Oliver Calman,https://www.google.com/maps/contrib/101817736721234392268?hl=en-US&sa=X&ved=2ahUKEwja6rXKtp_7AhUkFFkFHSS5D9kQvvQBegUIARDZAQ,https://lh3.googleusercontent.com/a/ALm5wu1eerZrNlNRRtOpWx4YisdosrMdHRzvHomCVj7L=s40-c-c0x00000000-cc-rp-mo-ba2-br100,3.0,4 months ago,"Bit disappointed they got rid of the Mac and Cheese croissant. Overall the food and coffee were decent. The staff were very fussy, rearranging drinks on our table while we were eating, and removing a napkin I was in the middle of using. They even took a half finished drink off the table. Given the long lines outside I figured it was a not so subtle request to leave so they could get more food orders.",,True,Cuckoo Callay on Crown
5,Ella Bassett,https://www.google.com/maps/contrib/113740182432108191877?hl=en-US&sa=X&ved=2ahUKEwja6rXKtp_7AhUkFFkFHSS5D9kQvvQBegUIARD2AQ,https://lh3.googleusercontent.com/a/ALm5wu2ESZtd4nTBcbJEBY1McVnDbDJY_RwJ2ZWlKmh6=s40-c-c0x00000000-cc-rp-mo-br100,3.0,6 months ago,I love the cuckoo callay in Newtown so I had high expectations for the Surry hills venue. My partner and I wanted to order some breakfast and I really liked the look of the breakfast wrap on the “takeaway only” menu but was told that I couldn’t order it to eat in. To be honest I’m not one to leave negative reviews and I understand it’s not the staffs fault that it is set up this way but it’s almost comical that food coming from the SAME kitchen cannot be eaten whilst sitting down? I truly would understand if it was takeaway only in the sense that the dine in food was too difficult to make to take away but the other way around just makes absolutely no sense and management should make some sort of change with that or Atleast give the staff a justification to tell customers when asked about the rule. I’m disappointed.,,,Cuckoo Callay on Crown
5,Monica Tsui,https://www.google.com/maps/contrib/108145641016395429810?hl=en-US&sa=X&ved=2ahUKEwja6rXKtp_7AhUkFFkFHSS5D9kQvvQBegUIARCMAg,https://lh3.googleusercontent.com/a-/ACNPEu_yqa9vVFOwSaqm4IemSsAw13KHjxwI4wxmAiRG1C8=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,2 years ago,Food was tasty but portions were very small considering the price.Though service was good!,['https://lh5.googleusercontent.com/p/AF1QipMo_kVv_PJi0l5mx5PPVmd2MM4_Nabsp5_x3t6Z=w100-h100-p-n-k-no'],True,Cuckoo Callay on Crown
2,George Karystianis,https://www.google.com/maps/contrib/101782246968512731791?hl=en-US&sa=X&ved=2ahUKEwjPrtXMtp_7AhWvkYkEHRgqAdgQvvQBegQIARBO,https://lh3.googleusercontent.com/a-/ACNPEu9oI9CcE_J-SqITw8PdNQEwrB7-PYkpCR7E9aXngQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,4 years ago,"Cosy place, great music, fantastic coffee! The stuff though are hit and miss. They either like you and they show it or can't be asked serving you. Furthermore, their menu is not for someone who wants something simple to eat as it tends towards hipster choices.",,True,Suzie Q Coffee & Records
2,Paul Napier,https://www.google.com/maps/contrib/106826786302133827890?hl=en-US&sa=X&ved=2ahUKEwjPrtXMtp_7AhWvkYkEHRgqAdgQvvQBegQIARBk,https://lh3.googleusercontent.com/a-/ACNPEu_7Ocq32D-jVo8bEKH91E4JpTjNtjfPy_1N_hIYUw=s40-c-c0x00000000-cc-rp-mo-br100,3.0,8 years ago,"This is a quirky and interesting venue with a lot of unique ideas. However, the food is a little of the pretentious side and somewhat overpriced. The service is good and the staff extremely friendly, but if you are a plain food fanatic (no sauces and no over the top ingredients) then this is really not the best place for you. However, if you are a gourmand and experimentalist, then it probably is. Sadly, I am the former :(",,,Suzie Q Coffee & Records
2,Emie Fernandez,https://www.google.com/maps/contrib/108836169858241688485?hl=en-US&sa=X&ved=2ahUKEwjPrtXMtp_7AhWvkYkEHRgqAdgQvvQBegQIARB6,https://lh3.googleusercontent.com/a/ALm5wu1ISgKXj5AK8ZvherD8pQA35ShRVVnsm7Lfp3_w=s40-c-c0x00000000-cc-rp-mo-ba5-br100,3.0,6 years ago,"Coffee and juice were good, but not impressed by the food. Eggs were overcooked. The menu is lacking sweet options for breakfast. On a brighter note, the staff was very nice and the ambiance is good.",,True,Suzie Q Coffee & Records
2,penny cai,https://www.google.com/maps/contrib/113487735419314285921?hl=en-US&sa=X&ved=2ahUKEwjPrtXMtp_7AhWvkYkEHRgqAdgQvvQBegUIARCQAQ,https://lh3.googleusercontent.com/a-/ACNPEu-lfYkIPPjGsiht5bio95SycehALvEK5ks0bZFxvw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,3.0,9 years ago,"Suzie Q is located on Hutchison Street in Surry Hills. It is in a quiet spot and serves really good coffee. There are old records that aren't for sale and a DJ that comes in to play from time to time. Even though I love the coffee, the food is a little disappointing. I tried the Arepas was a little too dry and hard to eat as well as a touch bland. I shall be back to try out more dishes before I give my final verdict. But if you are in the area, go grab a coffee!",,True,Suzie Q Coffee & Records
